PART_ID,Block_no,Trial_no,Session_name,Reaction_time,Key_pressed,Stimulus_type,Corr_in_trial
TestRunning1K21,3,119,experiment,0.8002364000003581,a,O G C G O
TestRunning1K21,3,120,experiment,0.9504723000000013,a,O G X O G
TestRunning1K21,3,121,experiment,0.7167144999998527,l,C C B C C
TestRunning1K21,3,122,experiment,0.70209849999992,a,P D V P D
TestRunning1K21,3,123,experiment,0.716849700000239,l,C C B C C
TestRunning1K21,3,124,experiment,0.7834008999998332,l,C C B C C
TestRunning1K21,3,125,experiment,0.7833716000000095,a,C C C C C
TestRunning1K21,3,126,experiment,0.7006704000000354,l,P D V P D
TestRunning1K21,3,127,experiment,0.8168331000001672,l,V V V V V
TestRunning1K21,3,128,experiment,0.8504171999998107,l,X X B X X
TestRunning1K21,3,129,experiment,0.7836032000000159,l,V V B V V
TestRunning1K21,3,130,experiment,1.0674164000001838,a,N Z X N Z
TestRunning1K21,3,131,experiment,0.750689599999987,l,C C B C C
TestRunning1K21,3,132,experiment,0.7508263999998235,a,O G C G O
TestRunning1K21,3,133,experiment,0.7006085999996685,l,V V C V V
TestRunning1K21,3,134,experiment,0.917094299999917,a,X X V X X
TestRunning1K21,3,135,experiment,0.8839786999997159,l,V V V V V
TestRunning1K21,3,136,experiment,0.7003693000001476,l,V V B V V
TestRunning1K21,3,137,experiment,0.9500103999998828,l,X X V X X
TestRunning1K21,3,138,experiment,0.8837422999999944,a,V V C V V
TestRunning1K21,3,139,experiment,0.8000395999997636,a,X X C X X
TestRunning1K21,3,140,experiment,0.8502549999998337,a,X
